quelle;FB1;FB2;FB3;GD;doi;title;authorships.raw_author_name;mfn-authors;publication_year;publication_date;language;type;journal;publisher;primary_location.license;open_access.is_oa;open_access.oa_status;cites_mfn_collection_specimen;is_taxonomic_revision;is_species_description;abteilung 1;abteilung 2;abteilung 3;kommentar;biblio.volume;biblio.issue;biblio.first_page;biblio.last_page;locations.landing_page_url;type_crossref;booktitle;editor;print;edition;book serie
openalex;True;False;False;False;10.3897/fr.27.e109555;The new problem of Chinlestegophis and the origin of caecilians (Amphibia, Gymnophionomorpha) is highly sensitive to old problems of sampling and character construction;Marjanović, D., Maddin, H. C., Olori, J. C. & Laurin, M. ;Marjanović, D.;2024;10.01.2024;en;peerrevartikel;Fossil record;Wiley;cc-by;True;gold;NaN;NaN;NaN;NaN;;;NaN;27;1;55;94;https://doi.org/10.3897/fr.27.e109555|https://hal.science/hal-04238145v1/file/Chinlestegophis-preprint.pdf|http://paleorxiv.org/myuv5/|https://osf.io/myuv5/;"journal-peerrevartikel";;;;;
FB1.csv;True;False;False;False;10.1002/ar.25394;The origin and evolution of Cynodontia (Synapsida, Therapsida): Reassessment of the phylogeny and systematics of the earliest members of this clade using 3D-imaging technologies;Pusch, L. C., Kammerer, C. F. & Fröbisch, J.;Pusch, L. C., Fröbisch, J.;2024;05.03.2024;English;peerrevartikel;The Anatomical Record;American Association for Anatomy;cc-by;True;hybrid;NaN;NaN;NaN;Evolutionary Diversity Dynamics;;;NaN;307;4;1634;1730;https://doi.org/10.1002/ar.25394|http://edoc.hu-berlin.de/18452/29185|https://pubmed.ncbi.nlm.nih.gov/38444024;"journal-article";;;;;
openalex;True;False;False;False;10.31233/osf.io/tja8b;The origin of Amniota in phylogenetic context;Marjanović, D.;Marjanović, D.;2024;05.02.2024;en;preprint;PaleorXiv Papers;Cornell University / arXiv;cc-by;True;green;NaN;NaN;NaN;NaN;;;NaN;NaN;NaN;NaN;NaN;https://doi.org/10.31233/osf.io/tja8b;"posted-content";;;;;
FB2.csv;False;True;False;False;10.11646/zootaxa.5507.2.6;The original description of Agama gutturosa Merrem, 1819 and its nomenclatural implications on the genus Bronchocela Kaup, 1827 (Squamata: Agamidae).;Denzer, W. & Tillack, F. ;Tillack, F. ;2024;12.09.2024;English;peerrevartikel;Zootaxa;Magnolia Press;NaN;False;closed;True;True;True;Transformation and Conservation;;;NaN;5507;2;337;355;https://doi.org/10.11646/zootaxa.5507.2.6|https://pubmed.ncbi.nlm.nih.gov/39646622;"journal-article";;;;;
FB1.csv;True;False;False;False;10.1093/zoolinnean/zlae046;The phylogenetic position of Hyperolius sankuruensis (Anura: Hyperoliidae) reveals biogeographical affinity between the central Congo and West Africa, and illuminates the taxonomy of Hyperolius concolor;Nečas, T., Kielgast, J., Chinemerem, I. G., Rödel, M., Dolinay, M. & Gvoždík, V.; Rödel, M.;2024;NaN;english;peerrevartikel;Zoological Journal of the Linnean Society;Oxford University Press;NaN;True;hybrid;True;True;False;Evolutionary Diversity Dynamics;;;NaN;202;4;NaN;NaN;https://doi.org/10.1093/zoolinnean/zlae046;"journal-article";;;;;
FB3.csv;False;False;True;False;NaN;"The Principles of Public Engagement - How we shape the dialogue between research and the public; ";Cyber Valley, Berlin School of Public Engagement and Open Science, PE-Community;Berlin School of Public Engagement and Open Science;2024;18.03.2024;English;arbeitspapier;N.A.;Museum für Naturkunde Berlin (MfN) - Leibniz Institute for Evolution and Biodiversity Science;NaN;True;NaN;False;False;False;Innovation in Public Engagement, Partizipation und Open Science;;;NaN;NaN;NaN;NaN;NaN;NaN;"NaN";;;2;;
FB1.csv;True;False;False;False;10.3847/psj/ad11ec;The Relative Effects of Surface and Subsurface Morphology on the Deflection Efficiency of Kinetic Impactors: Implications for the DART Mission;Mallory E. DeCoster, Robert Luther, Gareth S. Collins, Kaiyi Dai, Thomas Davison, Dawn M. Graninger, Felix Kaufmann, Emma S. G. Rainey and Angela M. Stickle;Luther, R., Kaufmann, F.;2024;2024-01-25 00:00:00;English;peerrevartikel;The Planetary Science Journal;AAS - iop;CC BY;True;NaN;False;False;False;Solar System, Impacts & Meteorites;;;NaN;5;1;21;21;https://doi.org/10.3847/psj/ad11ec;"journal-article";;;;;
openalex;True;False;False;False;10.1111/ele.14448;The reorganization of predator–prey networks over 20 million years explains extinction patterns of mammalian carnivores;João C. S. Nascimento|Fernando Blanco|M. Soledad Domingo|Juan L. Cantalapiedra|Mathias M. Pires;Blanco, F.;2024;2024-05-30;en;peerrevartikel;Ecology Letters;Wiley;NaN;False;closed;NaN;NaN;NaN;NaN;;;NaN;27;6;NaN;NaN;https://doi.org/10.1111/ele.14448|https://pubmed.ncbi.nlm.nih.gov/38814285;"journal-peerrevartikel";;;;;
FB1.csv;True;False;False;False;10.11646/zootaxa.5481.5.8;The riodinid taxa described by Rudolf Emil Mell (Lepidoptera, Papilionoidea, Riodinidae), with notes on related ones;"Huang, Si-Yao; Inayoshi, Yutaka; Léger, Théo; Espelande, Marianne;";Léger, T.;2024;2024-07-05;English;wissartikel;Zootaxa;Magnolia Press;CC BY;True;hybrid;False;False;False;Center for Integrative Biodiversity Discovery;;;NaN;5481;5;591;599;https://doi.org/10.11646/zootaxa.5481.5.8|https://pubmed.ncbi.nlm.nih.gov/39646012;"journal-article";;;;;
FB1.csv;True;False;False;False;10.1101/cshperspect.a041445;The Role of Hybridization in Species Formation and Persistence;"Peñalba, Joshua V; Runemark, Anna; Meier, Joana I; Singh, Pooja; Wogan, Guinevere OU; Sánchez-Guillén, Rosa; Mallet, James; Rometsch, Sina J; Menon, Mitra; Seehausen, Ole;";Peñalba, Joshua V;2024;2024-03-04;English;peerrevartikel;Cold Spring Harbor Perspectives in Biology;Cold Srping Harbor Laboratory Press;CC BY;False;closed;False;False;False;Center for Integrative Biodiversity Discovery;;;NaN;16;12;a041445;NaN;https://doi.org/10.1101/cshperspect.a041445|https://pubmed.ncbi.nlm.nih.gov/38438186;"journal-article";;;;;
openalex;True;False;False;False;10.5194/epsc2024-701;"The role of impacts on ice shell dynamics and surface-to-ocean&amp;#160;exchange on Europa";"Plesa, Ana-Catalina; Rückriemen-Bez, Tina; Wünnemann, Kai";Wünnemann, K.;2024;2024-07-03;en;konferenzbeitragpaper;Europlanet Science Congress 2024 abstracts;Europlanet Society;cc by;True;bronze;NaN;NaN;NaN;NaN;;;NaN;17;NaN;EPSC2024-701;NaN;https://doi.org/10.5194/epsc2024-701;"posted-content";;;;;
openalex;True;False;False;False;10.1101/2024.01.05.574409;The sea urchin Paracentrotus lividus orients to visual stimuli;"Kirwan, John Daniel; Li, Tianshu; Ullrich-Lueter, Jack; La Camera, Giancarlo; Nilsson, Dan-E.; Arnone, Maria Ina";Ullrich-Lueter, J.;2024;07.01.2024;en;preprint;bioRxiv (Cold Spring Harbor Laboratory);Cold Spring Harbor Laboratory;cc-by;True;green;NaN;NaN;NaN;NaN;;;NaN;NaN;NaN;NaN;NaN;https://doi.org/10.1101/2024.01.05.574409;"posted-content";;;;;
FB1.csv;True;False;False;False;10.1371/journal.pone.0312086;The specialized inner ear labyrinth of worm-lizards (Amphisbaenia: Squamata);Clark, G. E., Palci, A., Laver, R. J., Hernandez-Morales, C., Perez-Martinez, C. A., Lewis, P. J., Thies, M. L., Bell, C. J., Hipsley, C. A., Müller, J., Montero, R. & Daza, J. D.;Müller, J.;2024;14.11.2024 00:00;English;peerrevartikel;PLoS ONE;Public Library of Science;CC BY;True;NaN;NaN;NaN;NaN;Evolutionary Morphology;;;NaN;19;11;e0312086;NaN;https://doi.org/10.1371/journal.pone.0312086|https://pubmed.ncbi.nlm.nih.gov/39541286;"journal-article";;;;;
FB1.csv;True;False;False;False;10.1111/maps.14239;The Spectral Characterization of the Ribbeck Aubrite as Mercury Analog: The Effect of Heating in Preparation for MERTIS FlyBy 5.;"Van den Neucker, A.; Helbert, J.; Barraud, O.; D'Amore, M.; Verma, N.; Adeli, A.; Alemanno, G.; Maturilli, A.; Hamann, C.; Hecht, L.; Greshake, A.; Kaufmann, F.; Luther, R.; Jenniskens, P.; Hiesinger, H.";"Hamann, C.; Hecht, L.; Greshake, A.; Kaufmann, F.; Luther, R.";2024;25.08.2024 00:00;English;konferenzbeitragpaper;Meteoritics & Planetary Science;Wiley;CC BY;True;NaN;True;False;False;Solar System, Impacts & Meteorites;;;NaN;59;S1;NaN;NaN;NaN;"NaN";;;;;
FB1.csv;True;False;False;False;10.5194/epsc2024-733;The Spectral Characterization of the Ribbeck Aubrite as Mercury Analog: The Effect of Heating in Preparation for MERTIS FlyBy 5;"Van den Neucker, Aurelie; Helbert, Joern; Barraud, Oceane; d'Amore, Mario; Verma, Nimisha; Adeli, Solmaz; Alemanno, Giulia; Maturilli, Alessandro; Hamann, Christopher; Hecht, Lutz; Greshake, Ansgar; Kaufman, Felix; Luther, Robert; Jenniskens, Peter; Hiesinger, Harald";"Hamann, C.; Hecht, L.; Greshake, A.; Kaufmann, F.; Luther, R.";2024;03.07.2024 00:00;English;konferenzbeitragpaper;Europlanet Science Congress 2024 abstracts;Europlanet Society;CC BY;True;bronze;True;False;False;Solar System, Impacts & Meteorites;;;NaN;17;NaN;EPSC2024-733;NaN;https://doi.org/10.5194/epsc2024-733;"posted-content";;;;;
openalex;True;False;False;False;10.5194/epsc2024-348;Thermal and mechanical properties of carbonaceous chondrite analogues;"Goldmann, Moritz; Agrawal, Bhuvan; Gundlach, Bastian; Güttler, Carsten; Patzek, Markus; Grott, Matthias; Greshake, Ansgar";Greshake, A.;2024;03.07.2024;en;konferenzbeitragpaper;Europlanet Science Congress 2024 abstracts;Europlanet Society;CC BY;True;bronze;NaN;NaN;NaN;NaN;;;NaN;17;NaN;EPSC2024-348;NaN;https://doi.org/10.5194/epsc2024-348;"posted-content";;;;;
FB2.csv;False;True;False;False;10.35929/rsz.0132;Three new cliff racer species from the Sultanate of Oman (Reptilia: Squamata: Colubrinae) and zoogeographic traits of its herpetofauna;Schätti, B., Tillack, F., Stutz, A., Kucharzewski, C.;Tillack, F., Kucharzewski, C.;2024;01.09.2024 00:00;English;peerrevartikel;Revue suisse de Zoologie;Muséum d'histoire naturelle, Genève;CC BY 4.0;True;gold;True;True;True;Transformation and Conservation;;;ISSN 0035-418;131;2;451;486;https://doi.org/10.35929/rsz.0132;"journal-article";;;;;
FB1.csv;True;False;False;False;10.11646/zootaxa.5512.3.7;Three new species of Apotropina Hendel, 1907 (Diptera: Chloropidae) of the Colombian Andean-Amazon cloud forest;"Ramos-Pastrana, Yardany; Córdoba-Suarez, Eric; Riccardi, Paula Raile;";Riccardi, Paula Raile;2024;20.09.2024;English;peerrevartikel;Zootaxa;Magnolia Press;NaN;False;closed;NaN;NaN;NaN;Center for Integrative Biodiversity Discovery;;;NaN;5512;3;435;444;https://doi.org/10.11646/zootaxa.5512.3.7|https://pubmed.ncbi.nlm.nih.gov/39647051;"journal-article";;;;;
openalex;True;False;False;False;10.20944/preprints202401.0897.v1;Three New Species of the Freshwater Shrimp Genus Caridina from Australia;Klotz, W., Von Rintelen, T., Von Rintelen, K.,;von Rintelen, K., von Rintelen, T.;2024;2024-01-11;en;preprint;Preprints.org ;MPDI;NaN;True;green;NaN;NaN;NaN;NaN;;;NaN;NaN;NaN;NaN;NaN;https://doi.org/10.20944/preprints202401.0897.v1|https://doi.org/10.3390/arthropoda2010008;"posted-content";;;;;
FB1.csv;True;False;False;False;10.3390/arthropoda2010008;Three New Species of the Freshwater Shrimp Genus Caridina from Australia;"Klotz, Werner; Von Rintelen, Thomas; Von Rintelen, Kristina;";von Rintelen, K., von Rintelen, T.;2024;2024-03-18;English;peerrevartikel;Arthropoda;MDPI;CC BY;True;gold;True;False;True;Center for Integrative Biodiversity Discovery;;;NaN;2;1;99;118;https://doi.org/10.3390/arthropoda2010008|https://doi.org/10.20944/preprints202401.0897.v1;"journal-article";;;;;
FB2.csv;False;True;False;False;10.3897/biss.8.139406;Tools for Fulfilling Legal Requirements of Biodiversity Specimens: Permit/Contract & Term Typologies;"Schiller, Edmund K.; Buschbom, Jutta; Wiltschke-Schrotta, Karin; Häffner, Eva; Leliaert, Frederik; Zimkus, Breda M.; Dickie, John B.; Gomes, Suzete R.; Lyal, Christopher H.C.; Mulcahy, Daniel; Paton, Alan J.; Droege, Gabriele";Mulcahy, Daniel G.;2024;16-Oct-24;English;konferenzbeitragpaper;Biodiversity Information Science and Standards;Pensoft Publishers;CC BY;True;gold;False;False;False;Access and Use Design;;;NaN;8;NaN;e139406;NaN;https://zenodo.org/records/13949066;"NaN";;;;;
FB1.csv;True;False;False;False;10.1098/rstb.2023.0103;Towards global insect biomonitoring with frugal methods;Brydegaard, M., Pedales, R. D., Feng, V., Yamoa, A. S., Kouakou, B., Månefjord, H., Wührl, L., Pylatiuk, C., De Souza Amorim, D. & Meier, R;Pedales, R. D., Feng, V. Meier, R.;2024;2024-05-06 00:00:00;English;wissartikel;Philosophical Transactions of the Royal Society B;The Royal Society;CC BY;True;gold;False;False;False;Center for Integrative Biodiversity Discovery;;;NaN;379;1904;20230103;NaN;https://doi.org/10.1098/rstb.2023.0103|https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11070255|https://pubmed.ncbi.nlm.nih.gov/38705174;"journal-article";;;;;
FB1.csv;True;False;False;False;10.1098/rstb.2023.0120;Towards holistic insect monitoring: species discovery, description, identification and traits for all insects;Meier, R., Hartop, E., Pylatiuk, C. & Srivathsan, A. ;Meier, R., Hartop, E., Srivathsan, A. ;2024;2024-06-05 00:00:00;English;peerrevartikel;Philosophical Transactions of the Royal Society B;The Royal Society;CC BY;True;gold;False;False;False;Center for Integrative Biodiversity Discovery;;;NaN;379;1904;20230120;NaN;https://doi.org/10.1098/rstb.2023.0120|https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11070263|https://pubmed.ncbi.nlm.nih.gov/38705187;"journal-article";;;;;
openalex;True;False;False;False;10.1126/sciadv.adl2643;Trait-mediated speciation and human-driven extinctions in proboscideans revealed by unsupervised Bayesian neural networks;Hauffe, T., Cantalapiedra, J. L. & Silvestro, D.;Cantalapiedra, J. L.;2024;2024-07-24;en;peerrevartikel;Science Advances;American Association for the Advancement of Science;cc-by-nc;True;gold;NaN;NaN;NaN;NaN;;;NaN;10;30;eadl2643;NaN;https://doi.org/10.1126/sciadv.adl2643|https://www.ncbi.nlm.nih.gov/pmc/peerrevartikels/PMC11268411|https://pubmed.ncbi.nlm.nih.gov/39047110;"journal-peerrevartikel";;;;;
FB3.csv;False;False;True;False;10.1080/09500693.2024.2423411;Trajectories of students’ momentary interest in evolution during a museum guided tour;Moormann, A., Beniermann, A., Roemer, L., Belzen, A. U. Z. & Ziegler, M.;Moormann, A.;2024;2024-11-01 00:00:00;English;peerrevartikel;Science Education;Taylor & Francis;CC BY;True;gold;False;False;False;Innovation in Public Engagement, Partizipation und Open Science;;;Kategorie: Bildungswissenschaften;46;NaN;1;21;https://doi.org/10.1080/09500693.2024.2423411;"journal-article";;;;;
FB1.csv;True;False;False;False;10.1098/rsta.2023.0197;Transport of dust across the Solar System: Constraints on the spatial origin of individual micrometeorites from cosmic-ray exposure;"Feige, J.; Airo, A.; Berger, D.; Brückner, D.; Gärtner, A.; Genge, M.; Leya, I.; Habibi Marekani, F.; Hecht, L.; Klingner, N.; Lachner, J.; Li, X.; Merchel, S.; Nissen, J.; Patzer, A.B.C.; Peterson, S.; Schropp, A.; Sager, C.; Suttle, M.D.; Trappitsch, R.; Weinhold, J.";"Feige, J.; Airo, A.; Hecht, L.; Sager, C.";2024;2024-05-13;English;peerrevartikel;Phil. Trans. R. Soc. A.;The Royal Society Publishing;CC BY;True;gold;NaN;NaN;NaN;Solar System;;;NaN;382;2273;20230197;NaN;https://doi.org/10.1098/rsta.2023.0197|https://boris.unibe.ch/196734/|https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11225960|https://oro.open.ac.uk/97552/1/rsta.2023.0197.pdf|https://pubmed.ncbi.nlm.nih.gov/38736334;"journal-article";;;;;
FB1.csv;True;False;False;False;10.11646/zootaxa.5399.2.6;Turcinoemacheilus inexpectatus, a new nemacheilid loach from the Tigris drainage (Teleostei: Nemacheilidae).;Freyhof, J. & Jouladeh-Roudbar, A.;Freyhof, J.;2024;11.01.2014;english;peerrevartikel;Zootaxa;Magnolia Press;NaN;False;closed;False;False;True;Center for Integrative Biodiversity Discovery;;;NaN;5399;2;172;180;https://doi.org/10.11646/zootaxa.5399.2.6|https://pubmed.ncbi.nlm.nih.gov/38221165;"journal-article";;;;;
FB2.csv;False;True;False;False;NaN;Two new Choerophryne species from western Papua New Guinea (Amphibia: Anura: Microhylidae);Günther, R.,  Richards, S.;Günther, R.;2024;2024-08-15 00:00:00;English;peerrevartikel;Salamandra;Deutsche Gesellschaft für Herpetologie und Terrarienkunde e.V. (DGHT);NaN;True;bronze;True;True;True;NaN;;;NaN;60;3;153;167;https://www.salamandra-journal.com/index.php/contents/2024-vol-60/2152-rainer-g%C3%BCnther-stephen-j-richards/file;"NaN";;;;;
FB1.csv;True;False;False;False;NaN;Two new species of Caecilia (Gymnophiona: Caeciliidae) from the Ecuadorian humid Chocó;"Bock, S.; Arroba-López, T.E.; Velez-Giler, H.L.; Moreira, V.; Wiedebusch, M.L.M.; Neira-Salamea, K.; Wilkinson, M.; Fuchs, N.; Schönleitner, M.; Rödel, M.-O.; Ron, S.R.";"Bock, S.; Neira-Salamea, K.; Schönleitner, M.; Rödel, M.-O.; Ron, S.R.";2024;15.10.2024;english;peerrevartikel;Salamandra;Deutsche Gesellschaft für Herpetologie und Terrarienkunde e.V. (DGHT);NaN;True;bronze;False;True;True;Evolutionary Diversity Dynamics;;;NaN;60;4;209;236;https://salamandra-journal.com/index.php/contents/2024-vol-60/2158-bock,-s-,-t-e-arroba-l%C3%B3pez,-h-l-velez-giler,-v-moreira,-m-l-m-wiedebusch,-k-neira-salamea,-m-wilkinson,-n-fuchs,-m-sch%C3%B6nleitner,-m-o-r%C3%B6del-s-r-ron/file;"NaN";;;;;
FB1.csv;True;False;False;False;10.3390/arthropoda2040019;Two New Species of Crayfish of the Genus Cherax (Crustacea, Decapoda, Parastacidae) from Western and Eastern Indonesian New Guinea;Lukhaup, C., Eprilurahman, R. & Von Rintelen, T.;Von Rintelen, T.;2024;18.10.2024;English;peerrevartikel;Arthropoda;MDPI;CC BY;True;gold;True;False;True;Center for Integrative Biodiversity Discovery;;;NaN;2;4;264;293;https://doi.org/10.3390/arthropoda2040019;"journal-article";;;;;
FB1.csv;True;False;False;False;10.12976/jib/2024.48.1.4;Two new species of grass flies (Diptera, Chloropidae) from Sweden;Riccardi, P. R.;Riccardi, P. R.;2024;2024-04-16;English;peerrevartikel;Journal of Insect Biodiversity and Systematics;Magnolia Press;NaN;False;Closed;NaN;NaN;NaN;Center for Integrative Biodiversity Discovery;;;NaN;48;1;29;33;https://doi.org/10.12976/jib/2024.48.1.4;"journal-article";;;;;
FB2.csv;False;True;False;False;10.1126/science.adg1947;Two-stage evolution of mammalian adipose tissue thermogenesis;Keipert, S., Gaudry, M. J., Kutschke, M., Keuper, M., Rosa, M. A. S. D., Cheng, Y., Kuhn, J. M. M., Laterveer, R., Cotrim, C. A., Giere, P., Perocchi, F., Feederle, R., Crichton, P. G., Lutter, D. & Jastroch, M.;Giere, P.;2024;2024-06-06 00:00:00;English;peerrevartikel;Science;American Association for the Advancement of Science;NaN;False;closed;True;False;False;NaN;;;Specimens from animal care facility;384;6700;1111;1117;https://doi.org/10.1126/science.adg1947|https://ueaeprints.uea.ac.uk/id/eprint/95603/1/adg1947_CombinedPDF_v3_655_002_.pdf|https://pubmed.ncbi.nlm.nih.gov/38843333;"journal-article";;;;;
openalex;True;False;False;False;10.11646/zootaxa.5543.2.1;Type specimens of Primates (Mammalia) in the collections of the Museum für Naturkunde Berlin;Turni, H.;Turni, H.;2024;2024-12-02;en;peerrevartikel;Zootaxa;Magnolia Press;CC BY-NC;True;bronze;NaN;NaN;NaN;NaN;;;NaN;5543;2;151;194;https://doi.org/10.11646/zootaxa.5543.2.1|https://pubmed.ncbi.nlm.nih.gov/39646114;"journal-peerrevartikel";;;;;
FB3.csv;False;False;True;False;10.19217/skr677;Übersicht Bestimmungs-Apps;Sturm, U., Kuhlmann, H., Dontschev, M,;Sturm, U., Kuhlmann, H., Dontschev, M,;2024;2024-02-14 00:00:00;Deutsch;konferenzbeitragpaper;BfN-Schriften;Bundesamt für Naturschutz (BfN);CC BY-ND;True;gold;False;False;False;Innovation in Public Engagement, Partizipation und Open Science;;;NaN;NaN;677;57;61;NaN;"NaN";NaturschutzDigital 2023 – Innovative Digitalformate in der Naturschutzbildung;"Davis, Marlen; Peter, Lena-Katharina";;;
openalex;True;False;False;False;10.22541/au.172481925.51594203/v1;Understanding the relationship between bat species richness and specialization across four global biodiversity hotspots;Oeser, J., Zurell, D., Mayer, F., Çoraman, E., Toshkova, N., Deleva, S., Natradze, I., Benda, P., Dietz, C., Georgiakakis, P., Levin, E., Dolev, A., Dundarova, H., Ghazaryan, A., Irmak, S., Hasanov, N., Guliyeva, G., Gritsina, M., Bukhnikashvili, A. & Kuemmerle, T.;Çoraman, E., Mayer, F.;2024;2024-08-28;en;preprint;Authorea;NaN;NaN;True;green;NaN;NaN;NaN;NaN;;;NaN;NaN;NaN;NaN;NaN;https://doi.org/10.22541/au.172481925.51594203/v1;"posted-content";;;;;
